index,IR,BPM,AvgBPM,EMG,state
872,100518,96.77,65,961,REST
873,100508,96.77,65,960,REST
874,100508,96.77,65,962,REST
875,100494,96.77,65,963,REST
876,100487,96.77,65,960,REST
877,100485,96.77,65,961,REST
878,100487,96.77,65,960,REST
879,100501,96.77,65,963,REST
880,100501,96.77,65,962,REST
881,100489,96.77,65,962,REST
882,100500,96.77,65,961,REST
883,100513,96.77,65,961,REST
884,100506,96.77,65,965,REST
885,100511,96.77,65,960,REST
886,100528,96.77,65,971,REST
887,100523,96.77,65,960,REST
888,100529,96.77,65,960,REST
889,100537,96.77,65,960,REST
890,100546,96.77,65,961,REST
891,100555,96.77,65,963,REST
892,100559,96.77,65,961,REST
893,100561,96.77,65,963,REST
894,100554,96.77,65,964,REST
895,100550,41.70,69,963,REST
896,100528,41.70,69,962,REST
897,100518,41.70,69,962,REST
898,100506,41.70,69,959,REST
899,100502,41.70,69,965,REST
900,100508,41.70,69,974,REST
901,100508,41.70,69,969,REST
902,100502,41.70,69,960,REST
903,100506,41.70,69,943,REST
904,100512,41.70,69,964,REST
905,100517,41.70,69,961,REST
906,100518,41.70,69,959,REST
907,100517,41.70,69,964,REST
908,100521,41.70,69,961,REST
909,100521,41.70,69,964,REST
910,100530,41.70,69,963,REST
911,100525,41.70,69,963,REST
912,100519,41.70,69,965,REST
913,100523,41.70,69,963,REST
914,100530,41.70,69,963,REST
915,100523,41.70,69,965,REST
916,100519,41.70,69,961,REST
917,100521,41.70,69,963,REST
918,100531,41.70,69,963,REST
919,100539,41.70,69,964,REST
920,100541,120.24,88,960,REST
921,100552,120.24,88,965,REST
922,100564,120.24,88,960,REST
923,100558,120.24,88,963,REST
924,100575,120.24,88,963,REST
925,100576,120.24,88,962,REST
926,100579,120.24,88,961,REST
927,100573,120.24,88,967,REST
928,100581,120.24,88,967,REST
929,100558,120.24,88,963,REST
930,100541,120.24,88,962,REST
931,100528,120.24,88,963,REST
932,100504,120.24,88,963,REST
933,100508,120.24,88,965,REST
934,100506,120.24,88,961,REST
935,100500,120.24,88,966,REST
936,100502,120.24,88,963,REST
937,100494,120.24,88,963,REST
938,100491,120.24,88,971,REST
939,100489,120.24,88,949,REST
940,100492,120.24,88,963,REST
941,100494,120.24,88,965,REST
942,100481,120.24,88,962,REST
943,100485,120.24,88,966,REST
944,100484,120.24,88,965,REST
945,100484,120.24,88,965,REST
946,100471,120.24,88,966,REST
947,100485,120.24,88,967,REST
948,100488,120.24,88,969,REST
949,100464,120.24,88,964,REST
950,100472,120.24,88,967,REST
951,100482,120.24,88,966,REST
952,100480,120.24,88,965,REST
953,100471,120.24,88,963,REST
954,100474,120.24,88,962,REST
955,100482,120.24,88,965,REST
956,100497,120.24,88,967,REST
957,100502,120.24,88,965,REST
958,100510,120.24,88,966,REST
959,100517,120.24,88,966,REST
960,100525,120.24,88,967,REST
961,100526,120.24,88,966,REST
962,100539,120.24,88,963,REST
963,100540,120.24,88,965,REST
964,100527,120.24,88,963,REST
965,100496,120.24,88,962,REST
966,100506,120.24,88,965,REST
967,100498,120.24,88,963,REST
968,100497,62.50,79,966,REST
969,100493,62.50,79,966,REST
970,100502,62.50,79,966,REST
971,100505,62.50,79,965,REST
972,100513,62.50,79,968,REST
973,100513,62.50,79,964,REST
974,100521,62.50,79,974,REST
975,100531,62.50,79,966,REST
976,100532,62.50,79,976,REST
977,100529,62.50,79,970,REST
978,100520,62.50,79,976,REST
979,100525,62.50,79,962,REST
980,100521,62.50,79,961,REST
981,100537,62.50,79,981,REST
982,100536,62.50,79,963,REST
983,100541,62.50,79,972,REST
984,100538,62.50,79,960,REST
985,100547,62.50,79,963,REST
986,100548,62.50,79,962,REST
987,100558,62.50,79,963,REST
988,100563,62.50,79,963,REST
989,100564,62.50,79,959,REST
990,100568,62.50,79,965,REST
991,100573,62.50,79,964,REST
992,100588,62.50,79,957,REST
993,100595,62.50,79,964,REST
994,100595,62.50,79,962,REST
995,100612,62.50,79,962,REST
996,100615,62.50,79,964,REST
997,100612,62.50,79,960,REST
998,100594,62.50,79,963,REST
999,100582,62.50,79,965,REST
1000,100574,62.50,79,963,REST
1001,100559,62.50,79,965,REST
1002,100561,62.50,79,966,REST
1003,100564,62.50,79,961,REST
1004,100564,62.50,79,981,REST
1005,100569,62.50,79,964,REST
1006,100576,62.50,79,973,REST
1007,100585,62.50,79,965,REST
1008,100595,62.50,79,965,REST
1009,100591,62.50,79,965,REST
1010,100591,62.50,79,967,REST
1011,100579,62.50,79,967,REST
1012,100578,62.50,79,965,REST
1013,100578,62.50,79,963,REST
1014,100572,62.50,79,957,REST
1015,100576,62.50,79,976,REST
1016,100568,62.50,79,975,REST
1017,100561,62.50,79,987,REST
1018,100566,62.50,79,962,REST
1019,100576,62.50,79,961,REST
1020,100580,62.50,79,965,REST
1021,100582,62.50,79,959,REST
1022,100584,62.50,79,962,REST
1023,100588,62.50,79,962,REST
1024,100591,62.50,79,961,REST
1025,100601,62.50,79,964,REST
1026,100601,62.50,79,959,REST
1027,100606,62.50,79,962,REST
1028,100617,62.50,79,962,REST
1029,100615,62.50,79,965,REST
1030,100604,62.50,79,961,REST
1031,100594,62.50,79,962,REST
1032,100584,62.50,79,966,REST
1033,100577,62.50,79,966,REST
1034,100573,62.50,79,962,REST
1035,100579,62.50,79,970,REST
1036,100583,62.50,79,961,REST
1037,100592,62.50,79,964,REST
1038,100597,62.50,79,963,REST
1039,100614,62.50,79,965,REST
1040,100624,62.50,79,993,REST
1041,100632,62.50,79,963,REST
1042,100629,62.50,79,960,REST
1043,100630,62.50,79,963,REST
1044,100631,62.50,79,960,REST
1045,100626,62.50,79,960,REST
1046,100629,62.50,79,965,REST
1047,100630,62.50,79,964,REST
1048,100629,62.50,79,963,REST
1049,100637,62.50,79,963,REST
1050,100627,62.50,79,966,REST
1051,100635,62.50,79,965,REST
1052,100643,62.50,79,966,REST
1053,100642,62.50,79,973,REST
1054,100652,62.50,79,965,REST
1055,100666,62.50,79,970,REST
1056,100673,62.50,79,969,REST
1057,100689,62.50,79,963,REST
1058,100688,62.50,79,968,REST
1059,100692,62.50,79,978,REST
1060,100695,62.50,79,963,REST
1061,100686,62.50,79,962,REST
1062,100671,62.50,79,963,REST
1063,100652,62.50,79,965,REST
1064,100643,62.50,79,961,REST
1065,100641,62.50,79,966,REST
1066,100643,62.50,79,962,REST
1067,100639,62.50,79,964,REST
1068,100651,62.50,79,963,REST
1069,100648,62.50,79,965,REST
1070,100665,62.50,79,965,REST
1071,100663,62.50,79,962,REST
1072,100672,62.50,79,964,REST
1073,100672,62.50,79,966,REST
1074,100672,62.50,79,962,REST
1075,100668,62.50,79,962,REST
1076,100655,62.50,79,965,REST
1077,100661,62.50,79,962,REST
1078,100654,62.50,79,961,REST
1079,100657,62.50,79,963,REST
1080,100653,62.50,79,967,REST
1081,100659,62.50,79,965,REST
1082,100664,62.50,79,963,REST
1083,100659,62.50,79,964,REST
1084,100651,62.50,79,966,REST
1085,100655,62.50,79,966,REST
1086,100642,62.50,79,964,REST
1087,100659,62.50,79,965,REST
1088,100646,62.50,79,987,REST
1089,100658,62.50,79,967,REST
1090,100658,62.50,79,962,REST
1091,100667,62.50,79,963,REST
1092,100662,62.50,79,955,REST
1093,100644,62.50,79,964,REST
1094,100627,62.50,79,964,REST
1095,100611,62.50,79,965,REST
1096,100598,62.50,79,963,REST
1097,100585,62.50,79,961,REST
1098,100581,62.50,79,961,REST
1099,100583,62.50,79,966,REST
1100,100594,62.50,79,960,REST
1101,100593,62.50,79,961,REST
1102,100595,62.50,79,965,REST
1103,100612,62.50,79,967,REST
1104,100613,62.50,79,964,REST
1105,100620,62.50,79,962,REST
1106,100614,62.50,79,962,REST
1107,100611,62.50,79,963,REST
1108,100611,62.50,79,965,REST
1109,100603,62.50,79,961,REST
1110,100607,62.50,79,965,REST
1111,100612,62.50,79,966,REST
1112,100617,62.50,79,959,REST
1113,100613,62.50,79,959,REST
1114,100620,62.50,79,970,REST
1115,100624,62.50,79,966,REST
1116,100630,62.50,79,963,REST
1117,100628,62.50,79,969,REST
1118,100629,62.50,79,969,REST
1119,100640,62.50,79,966,REST
1120,100644,62.50,79,962,REST
1121,100645,62.50,79,967,REST
1122,100652,62.50,79,963,REST
1123,100654,62.50,79,960,REST
1124,100660,62.50,79,962,REST
1125,100654,19.13,79,965,REST
1126,100644,19.13,79,969,REST
1127,100627,19.13,79,967,REST
1128,100605,19.13,79,967,REST
1129,100597,19.13,79,969,REST
1130,100598,19.13,79,967,REST
1131,100597,19.13,79,973,REST
1132,100593,19.13,79,963,REST
1133,100590,19.13,79,961,REST
1134,100596,19.13,79,970,REST
1135,100588,19.13,79,967,REST
1136,100591,19.13,79,973,REST
1137,100615,19.13,79,966,REST
1138,100605,19.13,79,974,REST
1139,100603,19.13,79,961,REST
1140,100601,19.13,79,970,REST
1141,100596,19.13,79,969,REST
1142,100594,19.13,79,971,REST
1143,100591,19.13,79,971,REST
1144,100591,19.13,79,964,REST
1145,100602,19.13,79,973,REST
1146,100597,19.13,79,971,REST
1147,100593,19.13,79,965,REST
1148,100584,19.13,79,966,REST
1149,100597,19.13,79,965,REST
1150,100594,19.13,79,967,REST
1151,100603,19.13,79,966,REST
1152,100605,19.13,79,962,REST
1153,100602,19.13,79,969,REST
1154,100593,19.13,79,969,REST
1155,100580,19.13,79,965,REST
1156,100589,19.13,79,963,REST
1157,100588,19.13,79,967,REST
1158,100589,19.13,79,967,REST
1159,100590,19.13,79,963,REST
1160,100585,19.13,79,967,REST
1161,100572,19.13,79,967,REST
1162,100548,19.13,79,964,REST
1163,100534,19.13,79,966,REST
1164,100517,19.13,79,969,REST
1165,100504,19.13,79,967,REST
1166,100500,19.13,79,969,REST
1167,100499,19.13,79,969,REST
1168,100501,19.13,79,968,REST
1169,100487,19.13,79,962,REST
1170,100493,19.13,79,973,REST
1171,100502,19.13,79,970,REST
1172,100496,19.13,79,965,REST
1173,100499,19.13,79,970,REST
1174,100506,19.13,79,973,REST
1175,100496,19.13,79,971,REST
1176,100500,19.13,79,967,REST
1177,100487,19.13,79,967,REST
1178,100490,19.13,79,967,REST
1179,100488,19.13,79,969,REST
1180,100492,19.13,79,965,REST
1181,100497,19.13,79,967,REST
1182,100500,19.13,79,970,REST
1183,100501,19.13,79,971,REST
1184,100507,19.13,79,969,REST
1185,100508,19.13,79,971,REST
1186,100512,19.13,79,971,REST
1187,100510,19.13,79,964,REST
1188,100524,19.13,79,969,REST
1189,100519,19.13,79,976,REST
1190,100523,19.13,79,973,REST
1191,100525,19.13,79,973,REST
1192,100528,19.13,79,976,REST
1193,100532,19.13,79,975,REST
1194,100532,19.13,79,970,REST
1195,100525,19.13,79,970,REST
1196,100540,19.13,79,968,REST
1197,100542,19.13,79,964,REST
1198,100523,19.13,79,963,REST
1199,100511,19.13,79,965,REST
1200,100485,19.13,79,965,REST
1201,100477,19.13,79,967,REST
1202,100473,38.99,65,962,REST
1203,100464,38.99,65,967,REST
1204,100451,38.99,65,967,REST
1205,100451,38.99,65,970,REST
1206,100447,38.99,65,969,REST
1207,100461,38.99,65,969,REST
1208,100457,38.99,65,965,REST
1209,100470,38.99,65,955,REST
1210,100470,38.99,65,967,REST
1211,100473,38.99,65,962,REST
1212,100461,38.99,65,966,REST
1213,100460,38.99,65,973,REST
1214,100450,38.99,65,972,REST
1215,100439,38.99,65,972,REST
1216,100433,38.99,65,974,REST
1217,100446,38.99,65,966,REST
1218,100440,38.99,65,970,REST
1219,100437,38.99,65,966,REST
1220,100434,38.99,65,974,REST
1221,100433,38.99,65,975,REST
1222,100438,38.99,65,976,REST
1223,100432,38.99,65,975,REST
1224,100434,38.99,65,973,REST
1225,100418,38.99,65,976,REST
1226,100424,38.99,65,973,REST
1227,100419,38.99,65,975,REST
1228,100423,38.99,65,975,REST
1229,100412,38.99,65,969,REST
1230,100421,38.99,65,973,REST
1231,100425,38.99,65,975,REST
1232,100433,38.99,65,970,REST
1233,100435,38.99,65,976,REST
1234,100424,38.99,65,975,REST
1235,100413,38.99,65,973,REST
1236,100419,38.99,65,974,REST
1237,100385,38.99,65,972,REST
1238,100370,38.99,65,975,REST
1239,100352,38.99,65,967,REST
1240,100346,38.99,65,971,REST
1241,100331,38.99,65,970,REST
1242,100340,38.99,65,969,REST
1243,100337,38.99,65,971,REST
1244,100333,38.99,65,971,REST
1245,100333,38.99,65,973,REST
1246,100356,38.99,65,976,REST
1247,100359,38.99,65,966,REST
1248,100359,38.99,65,964,REST
1249,100359,38.99,65,965,REST
1250,100347,38.99,65,964,REST
1251,100352,38.99,65,963,REST
1252,100350,38.99,65,964,REST
1253,100347,38.99,65,963,REST
1254,100351,38.99,65,963,REST
1255,100351,38.99,65,963,REST
1256,100342,38.99,65,963,REST
1257,100351,38.99,65,965,REST
1258,100348,38.99,65,963,REST
1259,100350,38.99,65,965,REST
1260,100352,38.99,65,971,REST
1261,100354,38.99,65,967,REST
1262,100364,38.99,65,971,REST
1263,100360,38.99,65,970,REST
1264,100377,38.99,65,968,REST
1265,100370,38.99,65,967,REST
1266,100380,38.99,65,969,REST
1267,100376,38.99,65,966,REST
1268,100388,38.99,65,964,REST
1269,100392,38.99,65,967,REST
1270,100391,38.99,65,970,REST
1271,100399,38.99,65,970,REST
1272,100387,38.99,65,975,REST
1273,100410,38.99,65,974,REST
1274,100402,38.99,65,976,REST
1275,100391,41.12,65,973,REST
1276,100367,41.12,65,967,REST
1277,100352,41.12,65,976,REST
1278,100352,41.12,65,969,REST
1279,100334,41.12,65,967,REST
1280,100336,41.12,65,967,REST
1281,100336,41.12,65,971,REST
1282,100342,41.12,65,974,REST
1283,100343,41.12,65,972,REST
1284,100347,41.12,65,975,REST
1285,100364,41.12,65,974,REST
1286,100358,41.12,65,976,REST
1287,100360,41.12,65,976,REST
1288,100360,41.12,65,976,REST
1289,100361,41.12,65,975,REST
1290,100352,41.12,65,975,REST
1291,100363,41.12,65,977,REST
1292,100361,41.12,65,973,REST
1293,100360,41.12,65,974,REST
1294,100367,41.12,65,979,REST
1295,100377,41.12,65,978,REST
1296,100378,41.12,65,975,REST
1297,100390,41.12,65,977,REST
1298,100411,41.12,65,979,REST
1299,100418,41.12,65,981,REST
1300,100418,41.12,65,976,REST
1301,100422,41.12,65,978,REST
1302,100442,111.11,63,975,REST
1303,100444,111.11,63,977,REST
1304,100458,111.11,63,979,REST
1305,100450,111.11,63,977,REST
1306,100472,111.11,63,978,REST
1307,100487,111.11,63,977,REST
1308,100496,111.11,63,981,REST
1309,100502,111.11,63,976,REST
1310,100510,111.11,63,976,REST
1311,100505,111.11,63,977,REST
1312,100502,111.11,63,976,REST
1313,100492,111.11,63,980,REST
1314,100491,111.11,63,979,REST
1315,100491,111.11,63,976,REST
1316,100508,111.11,63,977,REST
1317,100502,111.11,63,980,REST
1318,100522,111.11,63,981,REST
1319,100523,111.11,63,977,REST
1320,100541,111.11,63,976,REST
1321,100545,111.11,63,979,REST
1322,100547,111.11,63,973,REST
1323,100549,111.11,63,971,REST
1324,100549,111.11,63,967,REST
1325,100554,111.11,63,967,REST
1326,100557,111.11,63,970,REST
1327,100552,111.11,63,967,REST
1328,100557,111.11,63,973,REST
1329,100578,111.11,63,973,REST
1330,100575,111.11,63,968,REST
1331,100579,111.11,63,973,REST
1332,100576,111.11,63,960,REST
1333,100586,111.11,63,963,REST
1334,100596,111.11,63,963,REST
1335,100594,111.11,63,967,REST
1336,100605,111.11,63,960,REST
1337,100614,111.11,63,963,REST
1338,100623,111.11,63,960,REST
1339,100638,111.11,63,967,REST
1340,100639,111.11,63,967,REST
1341,100645,111.11,63,962,REST
1342,100651,111.11,63,962,REST
1343,100645,111.11,63,944,REST
1344,100636,111.11,63,969,REST
1345,100621,111.11,63,963,REST
1346,100618,111.11,63,964,REST
1347,100617,111.11,63,966,REST
1348,100614,111.11,63,962,REST
1349,100617,111.11,63,970,REST
1350,100623,111.11,63,967,REST
1351,100621,111.11,63,964,REST
1352,100640,111.11,63,976,REST
1353,100651,111.11,63,966,REST
1354,100649,111.11,63,965,REST
1355,100643,111.11,63,960,REST
1356,100641,111.11,63,955,REST
1357,100637,111.11,63,963,REST
1358,100642,111.11,63,961,REST
1359,100638,111.11,63,963,REST
1360,100639,111.11,63,962,REST
1361,100634,111.11,63,971,REST
1362,100644,111.11,63,960,REST
1363,100652,111.11,63,963,REST
1364,100652,111.11,63,964,REST
1365,100648,111.11,63,962,REST
1366,100656,111.11,63,962,REST
1367,100640,111.11,63,960,REST
1368,100656,111.11,63,962,REST
1369,100656,111.11,63,963,REST
1370,100661,111.11,63,963,REST
1371,100668,111.11,63,962,REST
1372,100684,111.11,63,961,REST
1373,100683,111.11,63,962,REST
1374,100670,111.11,63,962,REST
1375,100654,111.11,63,976,REST
1376,100651,111.11,63,951,REST
1377,100642,111.11,63,960,REST
1378,100645,111.11,63,960,REST
1379,100645,111.11,63,960,REST
1380,100649,111.11,63,960,REST
1381,100653,111.11,63,959,REST
1382,100666,111.11,63,960,REST
1383,100677,111.11,63,961,REST
1384,100686,111.11,63,961,REST
1385,100690,111.11,63,961,REST
1386,100692,111.11,63,959,REST
1387,100691,111.11,63,973,REST
1388,100686,111.11,63,961,REST
1389,100678,111.11,63,965,REST
1390,100683,111.11,63,963,REST
1391,100681,111.11,63,960,REST
1392,100684,111.11,63,959,REST
1393,100696,111.11,63,960,REST
1394,100694,111.11,63,960,REST
1395,100704,111.11,63,961,REST
1396,100703,111.11,63,960,REST
1397,100714,111.11,63,960,REST
1398,100710,111.11,63,961,REST
1399,100708,111.11,63,959,REST
1400,100723,111.11,63,960,REST
1401,100721,111.11,63,960,REST
1402,100725,111.11,63,962,REST
1403,100724,111.11,63,965,REST
1404,100705,111.11,63,961,REST
1405,100698,111.11,63,961,REST
1406,100681,111.11,63,960,REST
1407,100672,111.11,63,960,REST
1408,100668,111.11,63,960,REST
1409,100670,111.11,63,960,REST
1410,100665,111.11,63,960,REST
1411,100668,111.11,63,959,REST
1412,100671,111.11,63,962,REST
1413,100682,111.11,63,962,REST
1414,100680,111.11,63,963,REST
1415,100681,111.11,63,976,REST
1416,100670,111.11,63,968,REST
1417,100669,111.11,63,963,REST
1418,100657,111.11,63,960,REST
1419,100654,111.11,63,962,REST
1420,100649,111.11,63,963,REST
1421,100648,111.11,63,961,REST
1422,100643,111.11,63,959,REST
1423,100652,111.11,63,962,REST
1424,100648,111.11,63,960,REST
1425,100641,111.11,63,960,REST
1426,100650,111.11,63,959,REST
1427,100649,111.11,63,960,REST
1428,100651,111.11,63,962,REST
1429,100651,111.11,63,963,REST
1430,100652,111.11,63,961,REST
1431,100654,111.11,63,960,REST
1432,100651,111.11,63,961,REST
1433,100639,111.11,63,962,REST
1434,100614,111.11,63,961,REST
1435,100604,111.11,63,959,REST
1436,100602,111.11,63,962,REST
1437,100590,111.11,63,961,REST
1438,100580,111.11,63,962,REST
1439,100595,111.11,63,963,REST
1440,100589,111.11,63,961,REST
1441,100589,111.11,63,961,REST
1442,100602,111.11,63,961,REST
1443,100609,111.11,63,961,REST
1444,100621,111.11,63,959,REST
1445,100608,111.11,63,960,REST
1446,100619,111.11,63,960,REST
1447,100603,111.11,63,959,REST
1448,100601,111.11,63,959,REST
1449,100594,111.11,63,959,REST
1450,100602,111.11,63,961,REST
1451,100594,111.11,63,959,REST
1452,100600,111.11,63,962,REST
1453,100600,111.11,63,959,REST
1454,100600,111.11,63,960,REST
1455,100601,111.11,63,960,REST
1456,100613,111.11,63,960,REST
1457,100609,111.11,63,969,REST
1458,100624,111.11,63,960,REST
1459,100622,111.11,63,960,REST
1460,100625,111.11,63,960,REST
1461,100631,111.11,63,959,REST
1462,100627,111.11,63,960,REST
1463,100628,111.11,63,960,REST
1464,100601,111.11,63,959,REST
1465,100595,111.11,63,960,REST
1466,100580,111.11,63,959,REST
1467,100567,111.11,63,959,REST
1468,100567,111.11,63,959,REST
1469,100553,111.11,63,963,REST
1470,100548,111.11,63,961,REST
1471,100539,111.11,63,959,REST
1472,100538,111.11,63,962,REST
1473,100541,111.11,63,961,REST
1474,100555,111.11,63,970,REST
1475,100541,111.11,63,959,REST
1476,100542,111.11,63,967,REST
1477,100545,111.11,63,961,REST
1478,100542,111.11,63,961,REST
1479,100526,111.11,63,958,REST
1480,100534,111.11,63,960,REST
1481,100527,111.11,63,960,REST
1482,100521,111.11,63,959,REST
1483,100516,111.11,63,958,REST
1484,100511,111.11,63,960,REST
1485,100510,111.11,63,960,REST
1486,100508,111.11,63,961,REST
1487,100511,111.11,63,960,REST
1488,100517,111.11,63,954,REST
1489,100513,111.11,63,960,REST
1490,100513,111.11,63,967,REST
1491,100517,111.11,63,960,REST
1492,100516,111.11,63,958,REST
1493,100511,111.11,63,960,REST
1494,100518,111.11,63,964,REST
1495,100509,111.11,63,962,REST
1496,100502,111.11,63,964,REST
1497,100467,111.11,63,976,REST
1498,100448,111.11,63,963,REST
1499,100438,111.11,63,961,REST
1500,100432,111.11,63,1007,REST
1501,100430,111.11,63,971,REST
1502,100435,111.11,63,961,REST
1503,100431,111.11,63,959,REST
1504,100436,111.11,63,967,REST
1505,100437,111.11,63,961,REST
1506,100439,111.11,63,960,REST
1507,100438,111.11,63,962,REST
1508,100445,111.11,63,960,REST
1509,100445,111.11,63,972,REST
1510,100443,111.11,63,962,REST
1511,100446,111.11,63,960,REST
1512,100435,111.11,63,961,REST
1513,100442,111.11,63,957,REST
1514,100449,111.11,63,961,REST
1515,100436,111.11,63,960,REST
1516,100452,111.11,63,960,REST
1517,100450,111.11,63,960,REST
1518,100445,111.11,63,961,REST
1519,100450,111.11,63,961,REST
1520,100458,111.11,63,962,REST
1521,100467,111.11,63,961,REST
1522,100470,111.11,63,960,REST
1523,100466,111.11,63,960,REST
1524,100471,111.11,63,963,REST
1525,100476,111.11,63,962,REST
1526,100478,111.11,63,960,REST
1527,100477,111.11,63,962,REST
1528,100483,111.11,63,961,REST
1529,100489,111.11,63,967,REST
